tile,band,source_id,local_x,local_y,major,minor,angle_deg,area,large_center_only
zangetsu_lower_right_x27366_y6453,HSC-I,43158859342186083,499.752234,345.732214,0.718675,0.718503,-56.680395,1.622224,0
zangetsu_lower_right_x27366_y6453,HSC-I,43158859342186085,434.525544,367.385407,1.063032,0.843932,-64.258029,2.818406,0
zangetsu_lower_right_x27366_y6453,HSC-I,43158859342186086,443.755833,382.920268,0.755762,0.755397,-14.278706,1.793537,0
zangetsu_lower_right_x27366_y6453,HSC-I,43158859342186087,440.351339,357.573810,2.921278,1.416269,-79.250173,12.997758,0
zangetsu_lower_right_x27366_y6453,HSC-I,43158859342186088,440.348672,371.953642,0.537850,0.537798,22.393043,0.908720,0
zangetsu_lower_right_x27366_y6453,HSC-I,43158859342186123,136.148289,371.226702,1.057570,1.055775,-71.194739,3.507766,0
zangetsu_lower_right_x27366_y6453,HSC-I,43158859342186124,132.675870,387.195935,1.859279,1.204037,74.003996,7.032898,0
zangetsu_lower_right_x27366_y6453,HSC-I,43158859342186125,144.893515,378.521912,2.063994,2.060397,-19.443701,13.360081,0
zangetsu_lower_right_x27366_y6453,HSC-I,43158859342186128,440.265586,413.409125,2.517301,1.359840,15.936249,10.754075,0
zangetsu_lower_right_x27366_y6453,HSC-I,43158859342186130,499.390892,400.582481,1.966926,1.074087,-38.161322,6.637086,0
zangetsu_lower_right_x27366_y6453,HSC-I,43158859342186131,389.340301,464.146003,2.054156,1.306456,1.662845,8.430981,0
zangetsu_lower_right_x27366_y6453,HSC-I,43158859342186132,495.282287,407.738137,11.780145,6.433181,-63.071985,238.081842,0
zangetsu_lower_right_x27366_y6453,HSC-I,43158859342186133,473.908249,382.906810,0.963443,0.893286,-52.704021,2.703750,0
zangetsu_lower_right_x27366_y6453,HSC-I,43158859342186135,474.296325,405.966431,4.037403,1.532701,-82.052229,19.440587,0
zangetsu_lower_right_x27366_y6453,HSC-I,43158859342186136,377.319495,428.519863,1.474353,0.934238,85.756333,4.327216,0
zangetsu_lower_right_x27366_y6453,HSC-I,43158859342186138,458.552247,416.665062,2.043674,1.254514,13.501448,8.054470,0
zangetsu_lower_right_x27366_y6453,HSC-I,43158859342186139,454.750448,400.704343,4.008953,2.161718,-15.191810,27.225748,0
zangetsu_lower_right_x27366_y6453,HSC-I,43158859342186141,398.419016,448.587020,0.290528,0.290324,-2.574703,0.264985,0
zangetsu_lower_right_x27366_y6453,HSC-I,43158859342186143,355.206096,437.940876,0.970120,0.969676,-17.981137,2.955303,0
zangetsu_lower_right_x27366_y6453,HSC-I,43158859342186144,371.511148,438.500432,1.113921,1.110980,-8.963457,3.887856,0
zangetsu_lower_right_x27366_y6453,HSC-I,43158859342186145,473.948016,371.792840,2.566507,2.056960,-63.904143,16.585102,0
zangetsu_lower_right_x27366_y6453,HSC-I,43158859342186146,459.587388,405.876747,1.597421,1.594536,-81.439016,8.002092,0
zangetsu_lower_right_x27366_y6453,HSC-I,43158859342186147,399.163113,482.601758,3.720026,1.278243,-52.600888,14.938571,0
zangetsu_lower_right_x27366_y6453,HSC-I,43158859342186149,362.217941,490.678484,3.464574,1.717081,-80.484795,18.689186,0
zangetsu_lower_right_x27366_y6453,HSC-I,43158859342186185,167.944616,388.283078,1.354372,0.801684,77.836377,3.411075,0
zangetsu_lower_right_x27366_y6453,HSC-I,43158859342186186,169.106295,406.441592,1.359918,1.358801,52.015938,5.805219,0
zangetsu_lower_right_x27366_y6453,HSC-I,43158859342186206,387.405072,398.308967,0.598157,0.583645,8.637877,1.096767,0
zangetsu_lower_right_x27366_y6453,HSC-I,43158859342186207,401.718825,397.841166,2.501117,0.891998,15.237776,7.008868,0
zangetsu_lower_right_x27366_y6453,HSC-I,43158859342186280,191.134732,440.237492,4.542056,3.687022,-86.150735,52.611184,0
zangetsu_lower_right_x27366_y6453,HSC-I,43158859342186281,186.831262,443.261571,3.678664,1.516057,-39.138672,17.520861,0
zangetsu_lower_right_x27366_y6453,HSC-I,43158859342186282,238.700557,455.863092,4.363444,2.279353,-59.331253,31.245739,0
zangetsu_lower_right_x27366_y6453,HSC-I,43158859342186283,228.851433,488.438065,1.532317,0.787419,0.244270,3.790567,0
zangetsu_lower_right_x27366_y6453,HSC-I,43158859342186285,235.478058,502.783121,1.582392,0.934350,-74.233253,4.644867,0
zangetsu_lower_right_x27366_y6453,HSC-I,43158859342186286,218.708260,466.154486,1.462186,0.956819,-25.028389,4.395240,0
zangetsu_lower_right_x27366_y6453,HSC-I,43158859342186287,169.350264,424.765312,5.256098,2.185277,57.481812,36.084429,0
zangetsu_lower_right_x27366_y6453,HSC-I,43158859342186288,225.164301,439.421385,2.371526,1.652005,-39.339902,12.308045,0
zangetsu_lower_right_x27366_y6453,HSC-I,43158859342186289,222.151866,472.261147,0.035225,0.035223,-24.465322,0.003898,0
zangetsu_lower_right_x27366_y6453,HSC-I,43158859342186290,233.710994,472.474935,0.716109,0.715705,62.464350,1.610139,0
zangetsu_lower_right_x27366_y6453,HSC-I,43158859342186292,195.000000,462.000000,6.702188,4.870691,9.717662,102.555065,0
zangetsu_lower_right_x27366_y6453,HSC-I,43158859342186293,131.933761,439.047974,1.031940,0.863771,5.291001,2.800291,0
zangetsu_lower_right_x27366_y6453,HSC-I,43158859342186294,132.896801,425.508847,2.211421,0.775779,-67.057128,5.389638,0
zangetsu_lower_right_x27366_y6453,HSC-I,43158859342186303,483.373769,511.249615,1.066243,0.869562,71.873245,2.912772,0
zangetsu_lower_right_x27366_y6453,HSC-I,43158859342186307,437.392741,509.198452,4.629930,2.002690,5.998524,29.129838,0
zangetsu_lower_right_x27366_y6453,HSC-I,43158859342186310,472.368368,446.445788,6.210513,4.525861,-71.464293,88.303624,0
zangetsu_lower_right_x27366_y6453,HSC-I,43158859342186313,455.568600,492.460156,1.101047,0.742321,-13.721148,2.567719,0
zangetsu_lower_right_x27366_y6453,HSC-I,43158859342186316,488.565874,463.020455,2.565679,1.702569,-77.398708,13.723244,0
zangetsu_lower_right_x27366_y6453,HSC-I,43158859342186319,469.601965,459.050183,3.224392,0.812316,48.207492,8.228541,0
zangetsu_lower_right_x27366_y6453,HSC-I,43158859342186400,328.848771,459.303260,4.264599,0.686550,-58.923993,9.198146,0
zangetsu_lower_right_x27366_y6453,HSC-I,43158859342186401,304.591149,447.686959,1.262813,1.095427,-66.729849,4.345825,0
zangetsu_lower_right_x27366_y6453,HSC-I,43158859342186403,312.332506,442.783691,0.485032,0.484496,85.821781,0.738262,0
zangetsu_lower_right_x27366_y6453,HSC-I,43158859342186450,192.538989,491.455127,1.601068,0.839430,-11.184314,4.222251,0
zangetsu_lower_right_x27366_y6453,HSC-I,43158859342186451,199.783316,481.970679,0.439900,0.439873,12.076655,0.607898,0
zangetsu_lower_right_x27366_y6453,HSC-I,43158859342186470,405.255891,511.318900,5.347152,2.007424,46.079347,33.721866,0
zangetsu_lower_right_x27366_y6453,HSC-I,43158859342186480,405.704511,500.103117,3.277205,3.276817,-16.755861,33.736934,0
zangetsu_lower_right_x27366_y6453,HSC-I,43158859342186505,307.987883,480.236256,2.151379,2.145958,-17.561965,14.504006,0
zangetsu_lower_right_x27366_y6453,HSC-I,43158859342186529,57.253794,470.827015,42.066163,20.883206,-4.690114,2759.814792,1
zangetsu_lower_right_x27366_y6453,HSC-I,43158859342186535,113.052209,498.850584,0.686818,0.255444,-84.159499,0.551172,0
zangetsu_lower_right_x27366_y6453,HSC-I,43158859342186536,123.282032,504.027435,0.061150,0.061135,-77.580833,0.011745,0
zangetsu_lower_right_x27366_y6453,HSC-I,43158859342186538,12.970097,476.067188,0.022673,0.022670,-86.815789,0.001615,0
zangetsu_lower_right_x27366_y6453,HSC-I,43158859342186541,41.124911,476.243303,80.175902,39.109425,-24.477179,9850.882911,1
